stationid,component,time,unit,meantype,value,meta_name,meta_owner,meta_location,x_coord,y_coord,z_coord
02:KA71,Feinstaub (PM2.5),1661268600,µg/m³,HMW,2.0,Klagenfurt Sterneckstraße,Amt der Kärntner Landesregierung,Sterneckstraße (gegenüber Nr. 17),14.299144444444444,46.62661666666667,445.0
02:WO15,Feinstaub (PM2.5),1661268600,µg/m³,HMW,3.0,Wolfsberg Hauptschule,Amt der Kärntner Landesregierung,"Hauptschule, Klagenfurter Str. (B70), Hans Schreiber-Str. 1",14.84346,46.834975,460.0
04:S409,Feinstaub (PM2.5),1661268600,µg/m³,HMW,8.0,Steyr Münichholz,Amt der Oberösterreichischen Landesregierung,"Siedlung Münichholz, Holzstrasse, Karl Punzer-Straße 1",14.442777777777778,48.04944444444444,305.0
04:S406,Feinstaub (PM2.5),1661268600,µg/m³,HMW,11.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S173,Feinstaub (PM2.5),1661268600,µg/m³,HMW,14.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
03:0202,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung,Forsthof am Schöpfl,15.9189,48.1051,581.0
06:106,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Köflach,Amt der Steiermärkischen Landesregierung,"Alter Rathausplatz, Volksschule Schulweg (B70: 90m)",15.086667,47.06333,445.0
06:180,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Bruck an der Mur Flurgasse,Amt der Steiermärkischen Landesregierung,"Flurgasse 2, Ecke Oberdorfer Straße",15.253333,47.409443,485.0
10:ENK1,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Enzenkirchen im Sauwald,Umweltbundesamt,"Kriegen, Kapelle",13.67085,48.39167,525.0
10:ILL1,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
10:PIL1,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
10:VOR1,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Vorhegg bei Kötschach-Mauthen,Umweltbundesamt,"Kreuth 8b, Josef Zobernig",12.972,46.6775,1010.0
10:ZOE2,Schwefeldioxid,1661270400,µg/m³,HMW,0.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
01:0003,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
03:0103,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Kollmitzberg,Amt der Niederösterreichischen Landesregierung,"Kollmitzberg, neben GH. Alpenblick",14.86505,48.179279,465.0
03:0401,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Gänserndorf Baumschulweg,Amt der Niederösterreichischen Landesregierung,Baumschulweg,16.729445,48.33472,161.0
03:0407,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Groß-Enzersdorf - Glinzendorf,Amt der Niederösterreichischen Landesregierung,L3010 zwischen Glinzendorf und Rutzendorf,16.63638889,48.230833333,150.0
03:1701,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Dunkelsteinerwald - Unterbergern,Amt der Niederösterreichischen Landesregierung,Unterbergern Bäckerberg,15.54583333,48.370278,320.0
03:1903,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
04:S108,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
04:S407,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,"Vöcklabruck, Untere Agergasse",Amt der Oberösterreichischen Landesregierung,Untere Agergasse 14,13.6676111,48.0008965,420.0
04:S432,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Lenzing Hauptstraße,Amt der Oberösterreichischen Landesregierung,Park Hauptstraße/Stefan Fadinger-Straße,13.60892,47.97386,485.0
06:142,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Leoben Donawitz Kindergarten,Amt der Steiermärkischen Landesregierung,Kindergarten Pestalozzigasse (Pz.Nr. 71/8),15.0745,47.37555555555556,555.0
06:170,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:179,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
06:190,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Arnfels - Remschnigg,Amt der Steiermärkischen Landesregierung,"Steirischer Possruck, Remschnigg, Isaak",15.36778,46.65195,785.0
09:SCHA,Schwefeldioxid,1661270400,µg/m³,HMW,1.0,Schafberg,Gemeinde Wien - MA22 Umweltschutz,"Schafbergbad, Josef Redl Gasse 2, Gstr.Nr. 698/4",16.301563,48.23537,319.0
03:0301,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Hainburg Krankenhaus,Amt der Niederösterreichischen Landesregierung,"Parkplatz Bezirkskrankenhaus, Florianistraße",16.95787,48.1442,180.0
03:0302,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Stixneusiedl,Amt der Niederösterreichischen Landesregierung,"Stixneusiedl, Hochbehälter Viehtrift",16.675289,48.05004,235.0
03:0502,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Heidenreichstein Thaures,Amt der Niederösterreichischen Landesregierung,Thaures,15.04666667,48.8786111,570.0
03:0801,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Irnfritz - Rothweinsdorf,Amt der Niederösterreichischen Landesregierung,Rothweinsdorf,15.49842,48.72421,556.0
03:1301,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Mistelbach Steinhübel,Amt der Niederösterreichischen Landesregierung,Hochbehälter Steinhübel,16.5788,48.57832,250.0
03:1502,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Payerbach - Kreuzberg,Amt der Niederösterreichischen Landesregierung,"Kreuzberg, Althammerhofstraße, Coronakreuz",15.860277778,47.67027778,890.0
03:2301,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
03:2401,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
03:2501,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Krems,Amt der Niederösterreichischen Landesregierung,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",15.619166,48.40861,200.0
04:S156,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,"Braunau Zentrum, Kolpingplatz",Amt der Oberösterreichischen Landesregierung,"Kolpingplatz, Ecke Ringstraße 23 (Parkplatz Sonderschule)",13.03923,48.257474,350.0
04:S406,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
04:S416,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
05:1200,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,"Salzburg Lehener Park, Franz Martin-Straße 1",Amt der Salzburger Landesregierung,Franz Martin-Straße 1,13.03488,47.81565,420.0
06:136,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Judendorf Süd,Amt der Steiermärkischen Landesregierung,"Ringsiedlung, Murufer",15.351111111111,47.12027777778,375.0
06:138,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:151,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
06:164,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Graz Don Bosco,Amt der Steiermärkischen Landesregierung,"Don-Bosco-Kirche, Kreuzung Kärntnerstraße - Alte Poststraße",15.416603,47.055611,358.0
06:191,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Gratwein,Amt der Steiermärkischen Landesregierung,Aufeldstraße,15.3232,47.1357,382.0
07:2110,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Innsbruck Zentrum - Fallmerayerstraße,Amt der Tiroler Landesregierung,Fallmerayerstraße Ecke Maximilianstrasse,11.3923611,47.2626194,577.0
09:STAD,Schwefeldioxid,1661270400,µg/m³,HMW,2.0,Stadlau,Gemeinde Wien - MA22 Umweltschutz,"Hausgrundweg 23, Gstr. 254/1",16.458345,48.226360833333,159.0
01:0004,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
03:0601,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Klosterneuburg Meynertgasse,Amt der Niederösterreichischen Landesregierung,"Meynertgasse, südwestlich vom Wasserhochbehälter",16.31395,48.30246,260.0
03:1401,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Mödling Bachgasse,Amt der Niederösterreichischen Landesregierung,Untere Bachgasse (Park vor Schule),16.3022222,48.0861111,215.0
05:2000,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Hallein B159 Kreisverkehr Salzachtalstr./Europastr.,Amt der Salzburger Landesregierung,"Kreisverkehr Hagerkreuzung, S-Seite",13.09995,47.68259,440.0
05:2100,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Hallein Winterstall,Amt der Salzburger Landesregierung,Winterstallstraße,13.106,47.667,650.0
09:KE,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Kaiser-Ebersdorf,Gemeinde Wien - MA22 Umweltschutz,"Kaiserebersdorf, Alberner Straße 8 (Umspannwerk) (A4 160m)",16.476051,48.156708,158.0
09:STEF,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Stephansplatz,Gemeinde Wien - MA22 Umweltschutz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",16.3732536111111,48.20815,172.0
09:ZA,Schwefeldioxid,1661270400,µg/m³,HMW,3.0,Hohe Warte,Gemeinde Wien - MA22 Umweltschutz,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",16.357079,48.248993,210.0
01:0001,Schwefeldioxid,1661270400,µg/m³,HMW,4.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
03:1901,Schwefeldioxid,1661270400,µg/m³,HMW,4.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
05:1066,Schwefeldioxid,1661270400,µg/m³,HMW,4.0,Salzburg Mirabellplatz,Amt der Salzburger Landesregierung,Mirabellplatz,13.043333,47.8055556,430.0
06:135,Schwefeldioxid,1661270400,µg/m³,HMW,4.0,Straßengel Kirche,Amt der Steiermärkischen Landesregierung,Straßengel Kirche,15.339166666666667,47.11305555555556,454.0
09:A23,Schwefeldioxid,1661270400,µg/m³,HMW,4.0,A23 Südosttangente/Wehlistraße,Gemeinde Wien - MA22 Umweltschutz,"Wehlistraße 366, Gstr.Nr.2157/250",16.43455,48.20306,162.0
04:S173,Schwefeldioxid,1661270400,µg/m³,HMW,5.0,"Steyregg Au, Freizeitpark",Amt der Oberösterreichischen Landesregierung,"Altau, Freizeitpark, Am See 2",14.3665,48.27975,250.0
03:2701,Schwefeldioxid,1661270400,µg/m³,HMW,6.0,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
07:2519,Schwefeldioxid,1661270400,µg/m³,HMW,10.0,Brixlegg Innweg,Amt der Tiroler Landesregierung,"Innweg, nördöstlich Gebäude Innweg 16 a",11.8718028,47.4285528,519.0
04:S416,Ozon,1661270400,µg/m³,HMW,24.0,Linz Neue Welt,Amt der Oberösterreichischen Landesregierung,"Wiener Straße 233, Straßenbahnstation Neue Welt",14.31479,48.27329,265.0
03:2501,Ozon,1661270400,µg/m³,HMW,37.0,Krems,Amt der Niederösterreichischen Landesregierung,"St.Paul-Gasse/Rechte Kremszeile 54, Sportplatz",15.619166,48.40861,200.0
03:0502,Ozon,1661270400,µg/m³,HMW,38.0,Heidenreichstein Thaures,Amt der Niederösterreichischen Landesregierung,Thaures,15.04666667,48.8786111,570.0
03:0801,Ozon,1661270400,µg/m³,HMW,38.0,Irnfritz - Rothweinsdorf,Amt der Niederösterreichischen Landesregierung,Rothweinsdorf,15.49842,48.72421,556.0
03:0403,Ozon,1661270400,µg/m³,HMW,40.0,Wolkersdorf,Amt der Niederösterreichischen Landesregierung,Hochbehälter Breitenkreuz,16.522,48.3929,260.0
04:S184,Ozon,1661270400,µg/m³,HMW,41.0,"Linz Stadtpark, Noßbergerstraße",Amt der Oberösterreichischen Landesregierung,"Noßbergerstraße, hinter Museumstraße 34a",14.297502777777778,48.30611944444444,260.0
03:1701,Ozon,1661270400,µg/m³,HMW,42.0,Dunkelsteinerwald - Unterbergern,Amt der Niederösterreichischen Landesregierung,Unterbergern Bäckerberg,15.54583333,48.370278,320.0
10:PIL1,Ozon,1661270400,µg/m³,HMW,42.0,Pillersdorf bei Retz,Umweltbundesamt,Am Öhlberg,15.93595,48.7212,315.0
03:0701,Ozon,1661270400,µg/m³,HMW,43.0,Ziersdorf,Amt der Niederösterreichischen Landesregierung,Kläranlage Jubiläumssiedlung,15.94185,48.52832,230.0
03:1301,Ozon,1661270400,µg/m³,HMW,44.0,Mistelbach Steinhübel,Amt der Niederösterreichischen Landesregierung,Hochbehälter Steinhübel,16.5788,48.57832,250.0
04:S406,Ozon,1661270400,µg/m³,HMW,44.0,Wels Linzerstraße,Amt der Oberösterreichischen Landesregierung,"Linzerstr. 85 (Wind auf Berufsschule, 25m), 230 m v. B137",14.0366,48.1649,316.0
06:143,Ozon,1661270400,µg/m³,HMW,45.0,Leoben Zentrum,Amt der Steiermärkischen Landesregierung,"Roseggerstraße, hinter Stadtkai, Altersheim, Josefinum",15.0889,47.3823,543.0
09:JAEG,Ozon,1661270400,µg/m³,HMW,46.0,Hermannskogel,Gemeinde Wien - MA22 Umweltschutz,"Hermannskogel, Jägerwiese",16.2972,48.2702,488.0
03:1903,Ozon,1661270400,µg/m³,HMW,47.0,Trasdorf im Tullnerfeld,Amt der Niederösterreichischen Landesregierung,Kaindorfer Straße,15.8578,48.331,192.0
04:S404,Ozon,1661270400,µg/m³,HMW,49.0,Traun Tischlerstraße,Amt der Oberösterreichischen Landesregierung,Tischlerstrasse Kindergarten,14.23755,48.22535,274.0
03:1204,Ozon,1661270400,µg/m³,HMW,51.0,Pöchlarn,Amt der Niederösterreichischen Landesregierung,"Brunnenschutzgebiet, Donauuferpromenade",15.205,48.21275,216.0
03:1901,Ozon,1661270400,µg/m³,HMW,51.0,Tulln Leopoldgasse,Amt der Niederösterreichischen Landesregierung,"Leopoldgasse 17, am Friedhof bei Grottenthalgasse",16.0625,48.329445,178.0
03:0065,Ozon,1661270400,µg/m³,HMW,53.0,"Purkersdorf, Tullnerbachstraße",Amt der Niederösterreichischen Landesregierung,"Neukurkersdorf, Gemeindebauhof, Tullnerbachstraße (B44)",16.1434,48.1955,260.0
03:0104,Ozon,1661270400,µg/m³,HMW,53.0,"St. Valentin A1, Buchenstraße",Amt der Niederösterreichischen Landesregierung,"Attenhofen, Buchenstraße/Kaufpark",14.51954,48.19234,265.0
03:0601,Ozon,1661270400,µg/m³,HMW,53.0,Klosterneuburg Meynertgasse,Amt der Niederösterreichischen Landesregierung,"Meynertgasse, südwestlich vom Wasserhochbehälter",16.31395,48.30246,260.0
03:2301,Ozon,1661270400,µg/m³,HMW,54.0,St. Pölten Eybnerstraße,Amt der Niederösterreichischen Landesregierung,"Eybnerstraße, hinter D. Gran-Str. 16, Sportpl. Sonderschule",15.6325,48.2116,270.0
04:S108,Ozon,1661270400,µg/m³,HMW,54.0,Grünbach bei Freistadt,Amt der Oberösterreichischen Landesregierung,Oberrauchenödt Kirche St. Michael,14.574722222222,48.53111111,918.0
03:0401,Ozon,1661270400,µg/m³,HMW,55.0,Gänserndorf Baumschulweg,Amt der Niederösterreichischen Landesregierung,Baumschulweg,16.729445,48.33472,161.0
09:ZA,Ozon,1661270400,µg/m³,HMW,55.0,Hohe Warte,Gemeinde Wien - MA22 Umweltschutz,"Hohe Warte 38, Zentralanstalt für Meteorologie u. Geodynamik",16.357079,48.248993,210.0
09:STEF,Ozon,1661270400,µg/m³,HMW,56.0,Stephansplatz,Gemeinde Wien - MA22 Umweltschutz,"Stephansdom, Kerzenkammer östlich des Südturmes, 1. Stock",16.3732536111111,48.20815,172.0
09:LOB,Ozon,1661270400,µg/m³,HMW,57.0,Lobau,Gemeinde Wien - MA22 Umweltschutz,Lobau Grundwasserwerk,16.5256138888889,48.1620694444444,155.0
03:0301,Ozon,1661270400,µg/m³,HMW,58.0,Hainburg Krankenhaus,Amt der Niederösterreichischen Landesregierung,"Parkplatz Bezirkskrankenhaus, Florianistraße",16.95787,48.1442,180.0
03:0603,Ozon,1661270400,µg/m³,HMW,60.0,"Himberg, Alter Markt",Amt der Niederösterreichischen Landesregierung,Am Alten Markt - Institutgasse,16.4311,48.0857,172.0
03:1401,Ozon,1661270400,µg/m³,HMW,60.0,Mödling Bachgasse,Amt der Niederösterreichischen Landesregierung,Untere Bachgasse (Park vor Schule),16.3022222,48.0861111,215.0
06:107,Ozon,1661270400,µg/m³,HMW,60.0,Voitsberg Mühlgasse,Amt der Steiermärkischen Landesregierung,"Mühlgasse, Ecke Franz Josef-Straße",15.15277777777778,47.04472222222222,390.0
10:ZOE2,Ozon,1661270400,µg/m³,HMW,60.0,Zöbelboden im Reichraminger Hintergebirge - Wildwiese,Umweltbundesamt,"Zöbelboden, Wildwiese",14.44095,47.83828,899.0
03:0103,Ozon,1661270400,µg/m³,HMW,61.0,Kollmitzberg,Amt der Niederösterreichischen Landesregierung,"Kollmitzberg, neben GH. Alpenblick",14.86505,48.179279,465.0
09:LIES,Ozon,1661270400,µg/m³,HMW,61.0,Liesing - Carlberger-Gasse Gewerbegebiet,Gemeinde Wien - MA22 Umweltschutz,"Carlberger-Gasse 69 (Gst. Nr. 273/11, KG Erlaa)",16.30127778,48.14125,211.0
06:179,Ozon,1661270400,µg/m³,HMW,62.0,Hartberg Zentrum,Amt der Steiermärkischen Landesregierung,"F. Schmidt G., Sparkassenplatz, Parkplatz hinter Bahnhofstr.",15.971852,47.28286,349.0
03:0202,Ozon,1661270400,µg/m³,HMW,63.0,Forsthof am Schöpfl,Amt der Niederösterreichischen Landesregierung,Forsthof am Schöpfl,15.9189,48.1051,581.0
03:2701,Ozon,1661270400,µg/m³,HMW,63.0,"Schwechat Sportplatz, Mühlgasse",Amt der Niederösterreichischen Landesregierung,"Phönix-Sportplatz, Mühlgasse/Radetzkystraße",16.474444444444444,48.145,155.0
01:0003,Ozon,1661270400,µg/m³,HMW,64.0,Kittsee,Amt der Burgenländischen Landesregierung,Neurisse - Brunnenfeld ,17.0703159,48.1091532,136.0
01:0007,Ozon,1661270400,µg/m³,HMW,66.0,Pöttelsdorf,Amt der Burgenländischen Landesregierung,Berggasse,16.434389,47.749044,214.0
03:0101,Ozon,1661270400,µg/m³,HMW,66.0,Amstetten,Amt der Niederösterreichischen Landesregierung,"Anzengruberstraße, Parkplatz vor der Schule",14.8788,48.1199,270.0
03:0302,Ozon,1661270400,µg/m³,HMW,66.0,Stixneusiedl,Amt der Niederösterreichischen Landesregierung,"Stixneusiedl, Hochbehälter Viehtrift",16.675289,48.05004,235.0
01:0001,Ozon,1661270400,µg/m³,HMW,67.0,Eisenstadt Laschoberstraße,Amt der Burgenländischen Landesregierung,"Laschoberstraße, östlich Kreisverkehr Ruster Straße",16.52617,47.8401138,165.0
06:178,Ozon,1661270400,µg/m³,HMW,68.0,Weiz Bahnhofstraße,Amt der Steiermärkischen Landesregierung,Bahnhofstraße 7,15.628392,47.215703,459.0
01:0002,Ozon,1661270400,µg/m³,HMW,69.0,Oberschützen,Amt der Burgenländischen Landesregierung,"Schützenstraße 85, Wirtschaftshof der Gemeinde ",16.207863,47.339926,344.0
06:198,Ozon,1661270400,µg/m³,HMW,69.0,Fürstenfeld Ungartorweg,Amt der Steiermärkischen Landesregierung,Hauptschule Schillerplatz 2,16.07905,47.04735,276.0
06:018,Ozon,1661270400,µg/m³,HMW,71.0,Graz Schloßberg,Amt der Steiermärkischen Landesregierung,"Schlossberg, südlich vom Glockenturm",15.4375,47.075833333333335,450.0
03:0201,Ozon,1661270400,µg/m³,HMW,72.0,"Bad Vöslau, Gainfarn",Amt der Niederösterreichischen Landesregierung,"Kottingbrunner Straße, Gymnasium Gainfarn, Sportplatz",16.20573,47.9592,265.0
10:ILL1,Ozon,1661270400,µg/m³,HMW,72.0,Illmitz am Neusiedler See,Umweltbundesamt,Biologische Station Illmitz,16.76639,47.77028,117.0
06:138,Ozon,1661270400,µg/m³,HMW,73.0,Graz Nord Gösting,Amt der Steiermärkischen Landesregierung,"Graz Nord, Josef Ornig-Strasse 16, Umspannwerk, Sportplatz",15.4151111111111,47.0943611111,355.0
06:170,Ozon,1661270400,µg/m³,HMW,73.0,Graz Süd Tiergartenweg,Amt der Steiermärkischen Landesregierung,"Tiergartenweg 10, Ecke Herrgotwiesgasse 190 (B67: 250m)",15.43308,47.04172,345.0
06:194,Ozon,1661270400,µg/m³,HMW,75.0,Mürzzuschlag Roseggerpark,Amt der Steiermärkischen Landesregierung,"Roseggerpark, Waldgasse/Roseggergasse",15.673055555555557,47.60472222222222,679.0
01:0004,Ozon,1661270400,µg/m³,HMW,76.0,Bad Sauerbrunn,Amt der Burgenländischen Landesregierung,Freiwillige Feuerwehr,16.32875,47.77907,254.0
06:156,Ozon,1661270400,µg/m³,HMW,76.0,Masenberg,Amt der Steiermärkischen Landesregierung,"Masenberg, Sender oberhalb von Waldhansl",15.882222,47.34806,1180.0
06:195,Ozon,1661270400,µg/m³,HMW,76.0,Deutschlandsberg Rathausgasse,Amt der Steiermärkischen Landesregierung,"Rathausgasse 3, Arbeiterkammer",15.212777777777776,46.81388888888888,365.0
03:2401,Ozon,1661270400,µg/m³,HMW,77.0,Wiener Neustadt,Amt der Niederösterreichischen Landesregierung,Neuklosterwiese Sportplatz,16.255,47.81416667,265.0
06:118,Ozon,1661270400,µg/m³,HMW,77.0,"Judenburg, Sportplatz",Amt der Steiermärkischen Landesregierung,"Stadionstraße, südlich des Sportplatzes",14.676666666666666,47.17833333333333,715.0
03:1502,Ozon,1661270400,µg/m³,HMW,78.0,Payerbach - Kreuzberg,Amt der Niederösterreichischen Landesregierung,"Kreuzberg, Althammerhofstraße, Coronakreuz",15.860277778,47.67027778,890.0
03:2101,Ozon,1661270400,µg/m³,HMW,78.0,Wiesmath,Amt der Niederösterreichischen Landesregierung,Mäuserriegel,16.29305556,47.60833333,738.0
06:150,Ozon,1661270400,µg/m³,HMW,78.0,Rennfeld,Amt der Steiermärkischen Landesregierung,Rennfeld-Gipfel,15.360833333333334,47.40555555555555,1610.0
06:036,Ozon,1661270400,µg/m³,HMW,79.0,Graz Lustbühel,Amt der Steiermärkischen Landesregierung,Observatorium Schloss Lustbühel,15.493688888888888,47.06701111111112,473.0
06:151,Ozon,1661270400,µg/m³,HMW,79.0,Bockberg,Amt der Steiermärkischen Landesregierung,"Bockbergweg, Jöbstl-Arbeiter",15.495833333333332,46.87138888888889,449.0
03:1102,Ozon,1661270400,µg/m³,HMW,80.0,"Annaberg, Joachimsberg",Amt der Niederösterreichischen Landesregierung,Joachimsberg Lassingrotte,15.32085,47.86144,880.0
